mol_id,smiles
gdb_74072,CC12CC1C(N)=CC2=O
gdb_127534,Cn1nc2c(n1)CCC2
gdb_16601,N=C1NC2CC2C1=O
gdb_40104,C1OC11CC2OCOC12
gdb_123394,C#CCOc1cn[nH]n1
gdb_32071,Cc1cccc(c1)CO
gdb_35820,N#CC1NCC2CCC12
gdb_127800,Cn1c(cnn1)N2CC2
gdb_112321,OCC1CC(=O)N2CC12
gdb_61470,[NH3+]C(CC([O-])=O)C1CO1
gdb_36372,N#CCC1NC1C1CC1
gdb_100647,CCC(O)C(C)(C)C#C
gdb_19798,OC1C2NC2C2OC12
gdb_71465,CC12CC3C1C3(C2)C#N
gdb_27968,c1c(ncnc1O)C=O
gdb_32955,Cc1cnc([nH]1)COC
gdb_106986,CCC12CC1C(O)C2=O
gdb_28978,C#Cc1ccncc1N
gdb_100723,CCC(C)N(C)C(C)=O
gdb_105389,CCC1(CC1C)NC=O
gdb_112609,CC1(CO)CC(CO)C1
gdb_128603,COc1c[nH]nc1CO
gdb_70766,CC12CC3(C#N)C1CC23
gdb_102557,COC(CO)C1(O)CC1
gdb_76808,CC1C(O)C23CC(C2)C13
gdb_96220,OC1COCC=C1C=O
gdb_16320,COC12CC1NC2=O
gdb_73176,CC12OCC1NC2C#C
gdb_102244,CCC(NC(C)=O)C#C
gdb_32920,CCNc1cnc(o1)C
gdb_95917,CC1COCC1(O)C#C
gdb_94331,CC1COC11CC1C#C
gdb_17883,CC1C2CC=CC1O2
gdb_131906,c1c(nc(o1)N(=O)=O)O
gdb_40922,C1CC2(C1)OC1CCC21
gdb_39792,C1CC11C2OC1C21CO1
gdb_88702,CC1CN1C1CC1C#N
gdb_91380,CC1CC2CC(C)OC12
gdb_122172,CCOCC1(O)CC1C
gdb_96768,CN=C1C(=O)CCN1C
gdb_130534,c1cc-2cnnoc2c1
gdb_104337,CC1(CO)CCN=CO1
gdb_121203,OCCC1COC1C#N
gdb_129379,c1c(nnnn1)C(=N)N
gdb_92763,CC1CC=C(C1)C1CC1
gdb_49408,O=CC1C2C3C4C3N1C24
gdb_69741,CC12OC1C1N=COC21
gdb_28389,c1cc(oc(=O)c1N)O
gdb_12761,CC12CC1CC2C=O
gdb_82659,CN1C2CC3C1C2C3=O
gdb_120675,C1CC2(C1)CN2CCO
gdb_20593,Cc1c(nn[nH]1)CO
gdb_23639,FC1=NC(=N)NC=N1
gdb_133123,COc1c(nccn1)F
gdb_33081,CCNc1cc([nH]c1)C
gdb_67259,CC12C3CC1C1C3CC21
gdb_72691,OC12CCC1(CC2)C=O
gdb_20799,CCc1c(nno1)N
gdb_81083,CC1C2CC1(C=O)C2=O
gdb_501,N=COCC=O
gdb_82634,CC12C3NC(C1O)C23O
gdb_104342,CCC1(C)COC=NC1
gdb_40468,C1CC1C12CN3C1CC23
gdb_56349,C1C(CO1)N=C(C#N)N
gdb_41724,C1CN2CC3OCC2C13
gdb_17230,N#CC12OC3CC1C23
gdb_84836,OC1C=CCC2(O)CC12
gdb_34008,C#CC12NC1CCC=C2
gdb_64005,CC1(C)CN=C2OCC12
gdb_45658,C1C=CC2=NCC(=O)N21
gdb_71734,CC12OC3C4C3C1(C)C24
gdb_51267,O=CNC1=NC2CC2C1
gdb_107284,CCC12OC1C1CCC21
gdb_74479,CC1=CC2(CO2)C2OC12
gdb_119961,COCC1C(O)C1C=O
gdb_123469,C(C1CO1)C1=NON=N1
gdb_114013,COC1CC1CNC=O
gdb_92187,OC1CC2CN3C2CC13
gdb_57926,CC(C)C(=O)NC(=N)C
gdb_34852,C#CC1C2CC1COC2
gdb_95379,CC1OCC2OCOC12
gdb_114427,CCC1CC2C3CC1C23
gdb_57709,CC(C)(COC=N)C#N
gdb_94018,CC1CCC(C=C1)C#C
gdb_46511,O=C1CCC2(CN2)CN1
gdb_72869,CC12CCC1C(O2)C=O
gdb_30337,CC1CCC2=CC=CN12
gdb_37913,C1C2C3OC=NCC1C23
gdb_128252,CNC1=NC(=N)N=NO1
gdb_85288,CC1OC(=N)C2OC12C
gdb_33432,C#CC1(C#C)C2CC1O2
gdb_24494,c1c[nH]c2c1ccnc2
gdb_122849,COC(=N)CCCCO
gdb_92522,CN1CC2CCN2C1=O
gdb_41775,C1OC2C=CCCC2=C1
gdb_373,CCC(N)C#N
gdb_74304,CC1=CC(=CCCC1)C
gdb_116292,CCC1CCOC1CC
gdb_73425,OC12COC3C4C1N4C23
gdb_118104,COCC(O)C1(C)CN1
gdb_93342,CC1COC(=N)N1C=N
gdb_12158,CN1C(CC1=O)C#N
gdb_22658,ON=C1CCC(C1)C=O
gdb_84547,CC1N=CN2C1CC2=O
gdb_76272,CC1C(C)C(=O)OC1=N
gdb_83922,CC1C2CCCC12C=O
gdb_91188,CC1CN2C=NCC2=N1
gdb_60283,CC(C)CN=C(C=O)N
gdb_127745,Cn1nc(nn1)N=CN
gdb_38953,C1C2CC3CCCC3C12
gdb_91493,CC1CC2OC11COC21
gdb_39868,C1CC11C2CC3CC1N23
gdb_48263,C#CCN(CC#N)C=O
gdb_3024,C#CC#CC1CC1
gdb_19522,OCC1C2OC=NC12
gdb_11486,O=C(CC1CO1)C#C
gdb_47908,N=C1CCCOCCO1
gdb_43388,O=C1C=CNC2CCC12
gdb_65067,CC1(CC1)C2(CC2)C=O
gdb_2499,C(=N)N(C=N)C=O
gdb_44017,O=C1CC23OC4C2C1C34
gdb_47471,O=C1NCCC1CC#N
gdb_23686,c1cc(=O)oc(c1)F
gdb_124587,CC(C)n1cc(nn1)N
gdb_82460,CC12CC3C1CC2C3O
gdb_84508,OC1C=CC23CN(C2)C13
gdb_5045,N=C1C=NC=CC=N1
gdb_3716,CCc1c[nH]nc1
gdb_122893,CC(OCCCO)C#N
gdb_56711,NC(C#N)C1(CC1)C#N
gdb_24883,N=C1OC(=CN=C1)C#N
gdb_72556,CC12CCC(C1)OC2=N
gdb_41674,C1OCC2C=CC3C1N23
gdb_75229,CC1=CCC2(CC12)C=O
gdb_90235,OC1CC23COC12CO3
gdb_93057,CC1C=CC=CCC1O
gdb_117813,CCC(O)(CCO)C=O
gdb_70370,CC1(CC2CC12O)C#C
gdb_132476,c1c(oc(=O)c(n1)F)O
gdb_17237,CCC12CC3CC1C23
gdb_81053,CC1N2CC1(C2)C(N)=O
gdb_77470,CC1C2(O)CC(C)C12C
gdb_2695,CCCOCC#C
gdb_103768,CC1(CO)OC11COC1
gdb_26853,Cc1c(ncc(=O)[nH]1)C
gdb_132859,Cc1c[nH]c(=O)c(n1)F
gdb_71728,CC12CC3C4C3C1(C)N24
gdb_49641,O=CC1C2OC3CN1C23
gdb_28936,Cc1cccn1CC#C
gdb_33911,N#CC12NC1C1CCC21
gdb_21279,Cn1cnc(n1)OC
gdb_84732,CC1C=CC=CNC1=O
gdb_34896,C#CC1C2CC2C1C#N
gdb_120560,COCC1CC(CO)C1
gdb_2088,CC1=CCOCC1
gdb_21299,COc1cc(on1)N
gdb_51859,N=COC1COCC=C1
gdb_41012,C1NC23C1OC1C2NC31
gdb_23994,C#Cc1cnc(o1)C#N
gdb_80824,CC12CC(OC1=N)C2O
gdb_55816,CC(=O)CC1C2CCN12
gdb_116942,CCCC#CCC(=O)C
gdb_2440,C1C2CC=CC1O2
gdb_21045,Cn1c(nc(n1)N)O
gdb_23674,c1c(ncnc1F)F
gdb_104426,CCC1(C)CCOC=N1
gdb_51935,C(CC#CCC#N)C=O
gdb_23025,CCC1NC1C(C)=NO
gdb_119005,CCOC1(C)CCOC1
gdb_65622,CC1(OC2CNC12)C#N
gdb_98002,C(C=O)NCC#CCO
gdb_17128,O=C1CC(O1)C1CO1
gdb_32456,COc1coc(c1N)N
gdb_10073,COC(CO)CC#C
gdb_106152,COC12C3CC1OC23C
gdb_113018,COC1CC(C=O)C=C1
gdb_69443,CC12COC(C#C)C1O2
gdb_109495,COC1C(=O)CNC1=O
gdb_41739,C1CC23OCCC2C3O1
gdb_64366,CC1(C)COCC11CN1
gdb_52459,C(COCC=O)NC=O
gdb_104064,OCC1(O)CC2CCC12
gdb_28546,c1c(nc(c(n1)O)O)O
gdb_72658,CC12CCOC1(C)CO2
gdb_117355,CC(C)OC(=O)COC
gdb_35966,C#CC1COCCOC1
gdb_88495,CC1OC1C1(CN1)C#N
gdb_29119,c1c(oc(=O)c(=O)o1)O
gdb_64852,CC1(CC(O1)C#C)C#N
gdb_100214,CCC(C)(CC#N)C#N
gdb_12452,C1COC=NCC1=O
gdb_77394,CC1C2(C)C3NC2C13O
gdb_97637,CCC#CC(NC)C=O
gdb_77962,CN1C2C(O)C1C2C#N
gdb_66874,CC12C3N=C4NC1C4C23
gdb_48504,O=CC12C3C4OC1C4N23
gdb_3308,N#CC1OC2CC12
gdb_91061,OC1CC2C3NC3C2=C1
gdb_85918,CC1(C)CC(O)C(=N)O1
gdb_69015,CC12CC1(OC2=O)C#C
gdb_24877,N=C1NC(=NC=N1)C#N
gdb_70823,CC12CC3C1(O)CC23O
gdb_54803,NC(=N)N1C2CC2C1=O
gdb_122293,OCCCC12CC(C1)O2
gdb_54335,[O-]C(=O)C1(CC1)NC=[NH2+]
gdb_26807,C(#N)c1nc(c(o1)N)O
gdb_18844,O=C1C2C3C=CC1N23
gdb_92479,CC1OC2CCC1CO2
gdb_10701,CC(O)C1(CO1)C=O
gdb_14339,CC1=NC2CCC2O1
gdb_42225,O=C(C#C)C1C2CCN12
gdb_71969,CC12CC3NC1(C#N)C23
gdb_82166,CC12NC1C(O)C1NC21
gdb_123218,C#CCCCOCCO
gdb_23405,ON=C1C2COC1CN2
gdb_70444,CC12NC1CC2C1CO1
gdb_105021,OCC1(CN1)C(O)C#C
gdb_102239,CC(=O)OC(CO)C#N
gdb_45662,O=C1CC=C2CN3C2C13
gdb_99387,COC(=O)CCOC=N
gdb_50284,O=CC1CN2CC12C=O
gdb_110479,COC1C2C3C4C3N2C14
gdb_59228,CN(C)C1C2CN2C1=O
gdb_33487,N#CC1(CC2CN12)C#N
gdb_119535,CCCC12CC1NC2=O
gdb_79330,OC1C2C3CC1C=CC23
gdb_42127,C1COCOCCC=C1
gdb_46258,O=C1CCC11CC2OC12
gdb_115277,CCC1CCC(C)(C)C1
gdb_108456,OCC12NCC1NC2=O
gdb_89448,CC1CC2(C)OC=NC12
gdb_70329,CC12CC1CN1CC21C
gdb_41735,C1CC2C3CCOC23C1
gdb_79881,CC1C2C3OCC3C12C
gdb_78338,CC1C2N1C(=O)C21CO1
gdb_68398,CC1(C)CC2CC1(O)C2
gdb_97442,CC1(CC1)COC=NC
gdb_20666,Cc1c[nH]nc1C#C
gdb_119679,CCCC12CC3CC1C23
gdb_22715,ON=C1CC2(OC12)C#C
gdb_43838,O=C1NC2(CC2)C2OC12
gdb_14391,CC1(C)C2C3CN3C12
gdb_67824,CC12C=CC3CCC1C23
gdb_105072,CC1NC1C1(CO)CO1
gdb_27518,OC1=NC(=N)NC(=O)O1
gdb_25491,N=COC1=NC=CN=C1
gdb_68741,CC12CC1(C)C(=O)C=C2
gdb_103849,CC1(CO)OC1C1CO1
gdb_13216,COC(C)C1CCC1
gdb_88768,OC1CC1C1CC2NC12
gdb_78386,OC1C2C1C1C(O)CC21
gdb_52234,N=COCC1CC2CC12
gdb_110110,CCC1C(CC)C1C#C
gdb_126024,CC1COC2=C1N=NN2
gdb_130172,c1c2c(n[nH]c2[nH]n1)N
gdb_32665,CCn1cncc1OC
gdb_64106,CC1(O)COC(=N)OC1
gdb_54093,CC(=O)C1(C)C2CC1O2
gdb_96535,OC1CCCOCC1=O
gdb_105073,CC1OC1C1(CO)CC1
gdb_110862,CCC1C2OC(C)C12O
gdb_66849,CC12C3C4CC1OC2C34
gdb_58638,CC(O)C1(CC1)C1CN1
gdb_133688,CN(CC(F)(F)F)C=O
gdb_47903,C1CNC=CC(=O)OC1
gdb_4349,Cc1cncc(n1)N
gdb_3116,N#CC12CC1CO2
gdb_26935,c1c(c(c([nH]1)O)C=O)O
gdb_12494,C1COCC(=O)OC1
gdb_2306,CC#CC1OC1C
gdb_38681,C1C2OC3CC(C3)OC12
gdb_129786,c1nc2c(onc2o1)N
gdb_34624,C1C=CCN=C(N1)C#N
gdb_94354,CC1OCC11CC1C=O
gdb_83140,CC1C2OCC(=O)C12O
gdb_95659,OC1COCC(=O)C1O
gdb_89832,CN1CC2(CN2)CC1=O
gdb_29075,c1cnc(c(=O)nc1)O
gdb_92976,CC1CC=CC1C1CO1
gdb_37803,C1C2C3CCOC1CN23
gdb_94015,OC1CCC(C=O)C=C1
gdb_1933,CC12CCC1(C)N2
gdb_15588,NC1CCNC1C#N
gdb_100219,CCC(O)(CC#C)C#N
gdb_77825,CC1N2C(=O)NCC12C
gdb_98465,CCC1(CC1)C(=O)NC
gdb_131434,c1c(noc1OC=O)O
gdb_108701,CCC1=C2CCC2CC1
gdb_69814,CC12OC1C1OC1C=C2
gdb_1744,CC1(CC=O)CN1
gdb_131416,C1CN1c2nc(no2)O
gdb_67785,CC12C=CC3C4C1N4C23
gdb_47658,C1CC(=O)COC=NC1
gdb_22831,ON=C1COCCC1O
gdb_104077,CC1(CO)CC=CC1=O
gdb_84901,OC1C=CCCC1C#C
gdb_84098,CC1C=C(C)C2(C)CC12
gdb_9247,CC(CO)C#CC=O
gdb_16746,O=CC1CC2OC2C1
gdb_110553,OCC1C2C3OC1OC23
gdb_66037,NC1(CCC1C#N)C#N
gdb_15298,O=CC1OC1CC#N
gdb_45998,O=C1CCC(=C1)C1CO1
gdb_5621,CNc1c[nH]cc1O
gdb_103996,CCC1(C)OC2CC12O
gdb_19153,CCC1(CO1)C1CC1
gdb_1303,CC1(C)COC1=N
gdb_15904,CCC1C(C)CC1C
gdb_127660,Cc1c(=O)n(ncn1)C
gdb_84349,CC1C=CC(C#C)C1O
gdb_99833,NC(=O)C(N)(CO)C#N
gdb_64435,CC1(O)CCOC=NC1
gdb_86816,CC1CN(C1)CC(=O)N
gdb_106008,COC12C3C4C1CC2N34
gdb_130732,c1c(=O)[nH]nnc(=O)n1
gdb_123797,c1[nH]nc(n1)NC2CC2
gdb_126626,CCCn1c(ncn1)N
gdb_55574,C(C#N)C(=N)NC(=O)N
gdb_105696,COC1(CC1)COC=O
gdb_27768,CC1=CC(=N)NC(O)=N1
gdb_99077,OCC(=O)CC(O)C#N
gdb_91021,CC1CN2C3CC3(O)C12
gdb_29930,Cn1cnc(c1C#N)N
gdb_19521,OCC1C2CC=CC12
gdb_68595,CC12CC(OC1)C2(C)O
gdb_133009,CN=C1NC(F)=NC=N1
gdb_120075,COCC1C2C3CC2C13
gdb_24256,C1C2N1CC1=C2OC=N1
gdb_123028,CCOCCC1OC1C
gdb_123525,c1cn2c(cn1)ncn2
gdb_17632,CC(=O)C(O)C1CC1
gdb_132515,Cc1ccc(c(n1)F)O
gdb_14160,CC1(O)C2CC1C=C2
gdb_89974,CN1CC2(C1=O)COC2
gdb_60557,OC(C1CO1)C1(O)CC1
gdb_7875,CC1=CC(=O)CC1=O
gdb_100150,CC(O)(CO)COC=O
gdb_74038,CC1=C2CCC=C2CC1
gdb_17188,OCC12OC3C1OC23
gdb_49432,O=CN1C2C3CC=C1C23
gdb_83298,CN1C2CCC(C2)C1=O
gdb_98364,COC(=O)C(C)CC=O
gdb_123190,CCCCCCCC#N
gdb_35704,C#CC1CCC1C1CO1
gdb_124577,CC(C)Cn1ccnn1
gdb_125452,Cc1[nH]nc(n1)NC=O
gdb_62132,CC(CC#C)OCC=O
gdb_870,Cc1ncc(o1)N
gdb_78294,CN1C2C1C1(C)CC21C
gdb_116042,COC1OCC=CC1O
gdb_25142,C#Cc1cc[nH]c(=O)n1
gdb_104767,CCC1(CC1C=O)OC
gdb_49517,O=CC1C2OC1C1CC21
gdb_68107,OC12CC(C1)(C#N)C2=O
gdb_42669,O=C1C2C3NCC1OC23
gdb_58958,CN(C)C12COC1C2O
gdb_1278,CCCNC(=O)N
gdb_86313,OC1CC(O)C11CCO1
gdb_103592,CC1(CC(C1)(CO)O)C
gdb_23543,ON=C1C2CN2C1C=O
gdb_107119,CC12OC1C1(CO)CC21
gdb_61269,OC(CC#N)C1CCC1
gdb_32203,CCc1ccccc1N
gdb_47441,O=C1NCCC1C1CC1
gdb_30317,CC1OCC2=C1NC=C2
gdb_73405,OC12CCC3C1COC23
gdb_118369,CCCC(CC#C)C#C
gdb_62353,OC1(C#C)C2CC(=O)C12
gdb_41154,C1CC23CC(COC12)O3
gdb_13504,CC(O)C1CCC1O
gdb_108220,CC1C2(C)CCC12CO
gdb_110195,OCC1C(NC1=O)C=O
gdb_73334,OC12COC3=NCC1C23
gdb_38699,C1C2CC3CC12N=CO3
gdb_3090,OC1C(O)C1C#N
gdb_86081,CC1OC(C)=NC1(C)C
gdb_48393,O=CC1(CC2NC12)C#N
gdb_117319,CC(=N)NC(=O)COC
gdb_28959,Cc1cccnc1C#C
gdb_51346,O=CCC1C2C3CC2N13
gdb_16491,CC1C2CN3C2C13C
gdb_28440,Cc1ccc(c(c1)O)O
gdb_133735,CCC(C#C)C(F)(F)F
gdb_71189,OC12CN3C(C13)C2C#N
gdb_12915,OC12CCC1C2C=O
gdb_49254,C1C=CCOC(=N1)C=O
gdb_24431,c1nc2c(o1)CCCN2
gdb_107678,OCC12CC1COCC2
gdb_25095,N=C1C=COC(=O)N=C1
gdb_132181,FC1=NC(=N)C(F)=CO1
gdb_8717,C(C(CO)(CO)O)O
gdb_86151,CC1OC(C)C(=O)C1O
gdb_120281,OCCC1C2NC2C1O
gdb_559,O=CC1CCO1
gdb_91469,CC1CN2CC1(C2)C#N
gdb_12755,OC12CC1CC2C#C
gdb_55495,C#CCC#CCC(=O)N
gdb_14985,CCC1CCOC=N1
gdb_1377,C#CC(=O)NC=O
gdb_120435,[NH3+]CC[C-]1OC(=O)C=C1
gdb_46220,N=C1NCC11OC1C#N
gdb_13337,N=COC1OCC=C1
gdb_46038,N=C1CCC(O1)C1CO1
gdb_61481,CC(NC(C)C#N)C#N
gdb_85235,CC1NC(=O)C2(C)NC12
gdb_10695,CN(C)C1(CC1)C#N
gdb_84205,OC1C=C(NC1=N)C=O
gdb_56595,NC(C#N)C(N)C1CC1
gdb_100020,CCC(C)(O)C1(C)CN1
gdb_45626,O=C1CN=C(N1)C1CO1
gdb_123863,c1nc2n(n1)CCCC2
gdb_111119,COC1C2CC1C1CC21
gdb_85775,CC1NC(C(N)=O)C1=O
gdb_68586,CC12CCC(O1)C2(C)C
gdb_119252,COCC1(CC=O)CO1
gdb_113308,CCC1(OC1CO)C#N
gdb_88713,CC1OC1C1OC1C#N
gdb_64562,OC1(C=O)C2OC1C=C2
gdb_4062,ON=C1CC(C1)C#C
gdb_44085,O=C1CC23CCN2CC13
gdb_130807,c1c(con1)C#CC=O
gdb_45985,C1CC(=O)NC=CC1=O
gdb_30885,COc1c(cc(o1)N)O
gdb_85974,CC1CC(C)(C1)C1CO1
gdb_82336,CC1C2CC2CC1C#N
gdb_93582,CC1COC(=N1)N1CC1
gdb_59012,CC(O)C1=CCC(=O)N1
gdb_20904,CCn1cnoc1=O
gdb_1359,CC1C(C)C1(C)C
gdb_107533,OCC12CN1CC2C#N
gdb_132048,Cc1ccoc(=O)c1F
gdb_15098,C#CC#CCN1CC1
gdb_116339,OCC1CCCC2OC12
gdb_64918,CC1(OC1(C)C#C)C=O
gdb_88850,CC1OC1C1COC=N1
gdb_87038,CC1CC1(C#C)C1CC1
gdb_102014,CCN(C=O)C(=O)C=O
gdb_91710,OC1CC2CC=CC1O2
gdb_13234,C#CCOC1CCC1
gdb_106674,CCC12CC(O)C1(C)N2
gdb_711,N1C2C1C1NC21
gdb_133663,CC(C)OCC(F)(F)F
gdb_65045,CC1(CC1)C1(CN1)C#N
gdb_123212,C(CCCO)CCC#N
gdb_115604,COC1CCC1(C)CO
gdb_82583,OC1C2CC3=CCC1C23
gdb_28325,c1c(cn2c1CCC2)N
gdb_42199,O=C(C#N)C12CC1CO2
gdb_73752,CC1=C(C#C)C2CC2C1
gdb_86351,CC1CC(O)C1CC#C
gdb_123470,C(C1CO1)N1C=CC=N1
gdb_107440,OCC12CC1CC1NC21
gdb_69880,NC12CC1C1NC21C#N
gdb_2900,C1CNC=C1C=O
gdb_20042,C1COC(=N1)N2CC2
gdb_119669,COCC12OC3C1OC23
gdb_123115,COCCCOC(C)=N
gdb_56341,NC(=O)OCCOC=N
gdb_68956,CC12CC1(C=O)C=CC2
gdb_65584,CC1(OC2CC2O1)C#N
gdb_83450,OC1C2CCC12CC#C
gdb_86295,CC1CC(O)C1(O)C=O
gdb_36666,C#CC1NC1CCC#N
gdb_56362,CC(C#C)(C#C)N1CC1
gdb_40374,C1CC1C12NC1C1OC21
gdb_89655,CC12OC1(CC2O)C#C
gdb_65020,CC1(CC1)N(C=O)C=O
gdb_80895,OC1C2CC1(O)C1CN21
gdb_105794,CC1C2C3NC3C12CO
gdb_65377,CC1(CC1N1CC1)C=O
gdb_117682,COCC(C)(O)C1CC1
gdb_124779,CC(O)C1=NC(C)=NN1
gdb_31186,c1coc(c1C=O)CO
gdb_112485,CN=C1OC(CO)C1O
gdb_65835,CC1(COC(=N)C1)C#C
gdb_44203,O=C1CC2C1C21CCO1
gdb_47219,O=C1NCC=CC1C#N
gdb_133792,COCC(=O)C(F)(F)F
gdb_37365,C1C2OCOC1C1NC21
gdb_5296,c1c(nco1)C(=O)N
gdb_24477,c1cnc-2ccocc12
gdb_130809,c1nc(on1)C#CC=O
gdb_87140,CC1CC1(O)C1(C)CO1
gdb_111394,CCC1C2OC2C1C=O
gdb_88337,CN1CC1C(=O)CC=O
gdb_24836,N=C1N=CNC=NC1=O
gdb_67064,OC12C3CC1(C3)NC2=N
gdb_75898,CC1C(=O)NCC1(C)O
gdb_93893,CC1CCC(O)C2CN12
gdb_92742,NC1CN=C(N)NC1=O
gdb_44523,N=C1OC2C3OC3C2=C1
gdb_99543,CCC(C#N)C(N)C#N
gdb_89177,CC1(O)C2C(O)CC12O
gdb_92788,CC1CN=C(CC#N)O1
gdb_115664,CCC1CCC1C#CC
gdb_130311,NC1=NOC=C1C1CN1
gdb_65257,OC1(CC1)C1COC=N1
gdb_1975,CCC1CC(C)O1
gdb_82785,OC1C2CC3C4C1C2N34
gdb_97252,CN=C1OCCNC=C1
gdb_43961,O=C1CC23CC12N=CN3
gdb_113923,CC(O)CC1CC1CO
gdb_37685,C1C2C3C4C5CC14C2N35
gdb_107378,OCC12CC1OC(=N)N2
gdb_81975,OC1C2OC2C(O)C1O
gdb_54464,NC(=O)C12CC1C1NC21
gdb_52614,CC#CC(C)(C)C1CO1
gdb_133619,C(C(=O)C=O)C(F)(F)F
gdb_98104,OCC(=O)C(=N)N1CC1
gdb_59433,CC(O)C1OC11COC1
gdb_52412,C1CC1COCCC=O
gdb_17971,C1CN=COCOC1
gdb_98524,CCC(=O)C12CC(C1)O2
gdb_47253,N=C1OCC=CCC1=O
gdb_53624,CC#CCN=C(C=O)N
gdb_6674,CC(=O)OCCC=O
gdb_31856,Cc1cnc(nc1)OC
gdb_27236,NC1=C2CCN2C(=N)O1
gdb_90142,CC1OC23CC12CC=C3
gdb_35894,C#CC1CCCC2CN12
gdb_66178,OC1(COC=N)COC1
gdb_78920,CC12C3C4C(O)C(C14)N23
gdb_113708,COC1CC1C(C)(C)C
gdb_2185,CC1CC(=O)N1C
gdb_123260,CCOCCCOCC
gdb_96911,CN=C1OC2(CC2)C1O
gdb_84616,CC1C=CC2CC12C=O
gdb_28265,C1Oc2c(nc([nH]2)O)O1
gdb_100281,COC(C)(CO)C(C)=O
gdb_10122,CCC(OC=O)C=O
gdb_77200,CN1C(CC1C#N)C#C
gdb_78416,OC1C2C1C1C2OC1=O
gdb_72931,CC12CCC1C1COC21
gdb_55514,CC(=O)NC(=O)C(=N)N
gdb_128288,CNc1cc(n(n1)C)N
gdb_9780,CC(C#C)C1(C)CO1
gdb_101396,CC(CO)C1COC1=O
gdb_30651,CCC(C)C1=NC=CN1
gdb_116168,COC1CC(O)CCO1
gdb_6463,CCC1(CC(=O)C1)C
gdb_51576,O=CNC1CC1C1CC1
gdb_69627,OC12CC1C1(CC21)C#C
gdb_2462,CC1=NC2CC2O1
gdb_69302,CC12CC1C(C)(C)C2=O
gdb_45385,N=C1OC2CNC12C#N
gdb_28654,C#Cc1ccc(nc1)N
gdb_77244,CC1(O)C(O)C1NC=O
gdb_2994,CCC(=O)C1CN1
gdb_113427,OCC1CC11CC(=O)N1
gdb_124797,CC(O)C1=NNC=C1C
gdb_44002,O=C1CC23CC2(CC3)N1
gdb_21453,c1nc(on1)NC=N
gdb_18522,CCOC1CC2CC12
gdb_78868,CC1C2C3N2C1C31CO1
gdb_42528,C1CC12C(=O)C3(N2)CC3
gdb_132289,CC1=NC(F)=NC(=N)O1
gdb_57847,CC(C)(C(=O)N(C)C)O
gdb_104673,CCC1(CC)C2CC1O2
gdb_8644,NC(CO)(C#C)C#N
gdb_65490,C#CC1(CC2(C1)CC2)O
gdb_42386,N=C(OC(=O)C#C)C#N
gdb_81560,CC(=O)N1C2CC1C2O
gdb_87572,CC1NC11C2NC2C1O
gdb_83223,CC1(C)CCC2C(O)C12
gdb_130701,C#CCc1[nH]c(=O)[nH]n1
gdb_24052,C#CCCc1cnco1
gdb_52863,CC#CC1(CO1)C#CC
gdb_46326,C1CCC2(C1)C(=O)CO2
gdb_67569,CC12C3OC3C3C1CN23
gdb_88029,CC1CC11OCC1C#C
gdb_12350,OC1CN=COC1=O
gdb_83929,CN1C2COCC12C=O
gdb_21061,CN1N=CC(=N)N=N1
gdb_94607,OC1C[NH2+]C1CC([O-])=O
gdb_75277,CC1=CCC2C1NC2=O
gdb_68239,OC12CC(C1)C1CC2C1
gdb_130926,c1c(nncn1)CC=O
gdb_44180,O=C1CC2C(CN12)C#N
gdb_38226,C1C2CC11CCC3C2C13
gdb_21074,Cc1c(cnn1C)O
gdb_97052,CC1(CC(=NC)OC1)C
gdb_89264,CN1CC2(O)C3CC3C12
gdb_18382,C1C2CCC=CCC12
gdb_123404,c1c(cn[nH]1)CC2CC2
gdb_101904,COC(C)COCC=O
gdb_39133,C1C2OCC3(CCC3)C12
gdb_36164,C#CCC12CC3C1OC23
gdb_91100,OC1CC2C3OC3CC12
gdb_12913,CC12COC1C2C=O
gdb_93242,CC1COC(=N)C(C)O1
gdb_8516,CC12CC3(O)C(O1)C23
gdb_110527,CCC1C2C3CC1C23O
gdb_31966,CCc1ncc(o1)NC
gdb_96010,CC1OCOC1C1CN1
gdb_25883,Cc1nc(co1)C(=N)N
gdb_107279,CCC12CC1C1COC21
gdb_40074,C1OC11CC2OCC2=C1
gdb_43537,N=C1OC(C#N)C11CO1
gdb_70762,OC12CC1OCOCC2
gdb_18267,COC1CCN2CC12
gdb_19022,CN1C2C1C1OCC21
gdb_88708,CC1OC1C1CC1C#C
gdb_83989,CC1C2OCOC=NC12
gdb_125993,CC1CN2N=CC=C2C1
gdb_83445,CC1C2COC12CC#N
gdb_85400,CC1=CC(O)CC(=O)C1
gdb_55629,CC(=N)OC(C)(C)C#N
gdb_109496,COC1C(=O)COC1=N
gdb_18873,CN1C2C3OCC1C23
gdb_54241,NC(=O)C1(O)CNC1=O
gdb_91259,[NH3+]C1C[C-]2OC(=O)C=C12
gdb_26316,CC(C)c1cc([nH]c1)O
gdb_100340,C(C#N)C(CO)(CO)N
gdb_102925,OCC(NCC#N)C=O
gdb_18975,C1C2C3CCCC2C13
gdb_37871,N1C2C3OC4C=CC13C24
gdb_6857,CC1(CCCCC1)C
gdb_80721,CC1C2OC(CC#C)C12
gdb_49924,O=CC1CC(C=C1)C#C
gdb_127156,CN(C)Cc1ncon1
gdb_112557,CCC1CC(C)(C)C1O
